t,z0,z1,z2,z3
3.69,0.053319866027431675,0.062144762779985166,0.10303577316437292,0.194012591677769
3.7,0.03779689014510337,0.052918785484389705,0.09536602027871145,0.17942524057616696
3.71,0.027236079619523026,0.046009739310865785,0.08447478785797115,0.1626228127140244
3.72,0.02396438365321569,0.045814870316717715,0.07652045436294067,0.1501793382950287
3.73,0.027333396217315717,0.05299906608274045,0.07526510896985172,0.14559149970073837
3.74,0.03510004461751756,0.06485399222331242,0.08039309490744814,0.14802073505600605
3.75,0.04505676834014226,0.07746956570192111,0.08813501701936778,0.15369232745763511
3.7600000000000002,0.05585294801617813,0.08835236750050081,0.09437921468407849,0.15933977672104113
3.77,0.06623229264405003,0.09665200363380534,0.09700542961222436,0.1638794604856881
3.7800000000000002,0.07407136868735938,0.10182081039023806,0.09630924442829399,0.16761725821959028
3.79,0.07635918393551716,0.10219332077340633,0.09411067090401337,0.17037970532718516
3.8000000000000003,0.07150406899104844,0.09584845146719194,0.09244938992274779,0.17062041884228468
3.81,0.060696716141475274,0.08234018545894224,0.09265027681060298,0.16658491909968737
3.8200000000000003,0.04805274925573788,0.06450392608923027,0.09541176735303915,0.1583468352683337
